Region,Technology,CostMarg_2020,CostMarg_2050,CostMarg_Slope,CostInv_2020,CostInv_2050,CostInv_Slope,CostInvLevel_2020,CostInvLevel_2050,CostInvLevel_Slope,GHG_2020,GHG_2050,GHG_Slope,ForestGrowth_2020,ForestGrowth_2050,ForestGrowth_Slope
DE1,FM01_PSA,0.0,0.0,0.0,14.288461538461538,35.86642618666163,0.7192654882733363,0.7148971537283341,1.7945113213365986,0.03598713892027548,14.2,16.1,0.06333333333333341,7871.933816000001,17112.8996,308.03219279999996
DE1,FM02_TSA,0.0,0.0,0.0,14.288461538461538,16.139891783997733,0.061714341517873125,0.7148971537283341,0.8075300946014694,0.0030877646957711774,14.2,16.1,0.06333333333333341,7871.933816000001,17112.8996,308.03219279999996
DE1,FM03_Beech,3.661123529706163,4.695141952205613,0.03446728074998168,5832.288461538462,7479.513327246766,54.90749552361012,2188.1199900061924,4771.667471473596,86.11824938224677,3.8,6.6,0.09333333333333335,112.01403361519112,112.01403361519112,0.0
DE1,FM04_DouglasFir,2.272816046233189,2.914732016478011,0.02139719900816073,1654.2884615384614,2121.5124520647605,15.574133017543303,1979.19066589556,4503.729821536796,84.15130518804116,9.6,10.9,0.043333333333333376,10.87962891688768,10.87962891688768,0.0
DE1,FM05_Oak,3.517015760083259,4.510333537710629,0.03311059258757899,4905.288461538462,6290.69886786579,46.18034687757759,2141.7511127561206,4712.202539715076,85.68171423196519,1.1,5.2,0.13666666666666666,23.701819869023613,23.701819869023613,0.0
DE1,FM06_ScotPine,1.3093730582923306,1.6791819033676512,0.01232696150251068,3950.288461538461,5065.976312624331,37.189595036195634,2093.981665319423,4650.941471937962,85.2319935539513,4.8,7.3,0.08333333333333333,4.8294804957364095,4.8294804957364095,0.0
DE1,PC_Rewetting,42.60472499896852,107.09278602013453,2.1496020340388666,5500.0,13825.0,277.5,277.10725938231093,696.5468838109906,13.981320814289324,6.1,6.1,0.0,42.06784754873981,1051.696188718495,33.65427803899185
DE2,FM01_PSA,0.0,0.0,0.0,14.288461538461538,35.86642618666163,0.7192654882733363,0.7148971537283341,1.7945113213365986,0.03598713892027548,14.2,16.1,0.06333333333333341,7784.062040000001,16921.874,304.59373199999993
DE2,FM02_TSA,0.0,0.0,0.0,14.288461538461538,16.139891783997733,0.061714341517873125,0.7148971537283341,0.8075300946014694,0.0030877646957711774,14.2,16.1,0.06333333333333341,7784.062040000001,16921.874,304.59373199999993
DE2,FM03_Beech,3.661123529706163,4.695141952205613,0.03446728074998168,5832.288461538462,7479.513327246766,54.90749552361012,4394.90625192112,6978.453733388523,86.11824938224677,3.8,6.6,0.09333333333333335,110.76365825625648,110.76365825625648,0.0
DE2,FM04_DouglasFir,2.272816046233189,2.914732016478011,0.02139719900816073,1654.2884615384614,2121.5124520647605,15.574133017543303,4185.976927810488,6710.516083451723,84.15130518804115,9.6,10.9,0.043333333333333376,6.974567238940368,6.974567238940368,0.0
DE2,FM05_Oak,3.517015760083259,4.510333537710629,0.03311059258757899,4905.288461538462,6290.69886786579,46.18034687757759,4348.537374671048,6918.988801630004,85.68171423196519,1.1,5.2,0.13666666666666666,34.83876830450831,34.83876830450831,0.0
DE2,FM06_ScotPine,1.3093730582923306,1.6791819033676512,0.01232696150251068,3950.288461538461,5065.976312624331,37.189595036195634,4300.767927234351,6857.727733852889,85.23199355395128,4.8,7.3,0.08333333333333333,78.76986502985055,78.76986502985055,0.0
DE2,PC_Rewetting,42.60472499896852,107.09278602013453,2.1496020340388666,5500.0,13825.0,277.5,277.10725938231093,696.5468838109906,13.981320814289324,6.1,6.1,0.0,197.84950080616747,4946.237520154187,158.27960064493396
DE3,FM01_PSA,0.0,0.0,0.0,14.288461538461538,35.86642618666163,0.7192654882733363,0.7148971537283341,1.7945113213365986,0.03598713892027548,14.2,16.1,0.06333333333333341,2.7640480000000003,6.008800000000001,0.10815840000000002
DE3,FM02_TSA,0.0,0.0,0.0,14.288461538461538,16.139891783997733,0.061714341517873125,0.7148971537283341,0.8075300946014694,0.0030877646957711774,14.2,16.1,0.06333333333333341,2.7640480000000003,6.008800000000001,0.10815840000000002
DE3,FM03_Beech,3.661123529706163,4.695141952205613,0.03446728074998168,5832.288461538462,7479.513327246766,54.90749552361012,2408.0931628736203,4991.640644341023,86.11824938224676,3.8,6.6,0.09333333333333335,0.0393311443951298,0.0393311443951298,0.0
DE3,FM04_DouglasFir,2.272816046233189,2.914732016478011,0.02139719900816073,1654.2884615384614,2121.5124520647605,15.574133017543303,2199.163838762988,4723.702994404222,84.15130518804115,9.6,10.9,0.043333333333333376,0.0023896289570159,0.0023896289570159,0.0
DE3,FM05_Oak,3.517015760083259,4.510333537710629,0.03311059258757899,4905.288461538462,6290.69886786579,46.18034687757759,2361.7242856235484,4932.175712582504,85.68171423196517,1.1,5.2,0.13666666666666666,0.935677742378363,0.935677742378363,0.0
DE3,FM06_ScotPine,1.3093730582923306,1.6791819033676512,0.01232696150251068,3950.288461538461,5065.976312624331,37.189595036195634,2313.9548381868512,4870.91464480539,85.23199355395127,4.8,7.3,0.08333333333333333,2.3193383787477573,2.3193383787477573,0.0
DE3,PC_Rewetting,42.60472499896852,107.09278602013453,2.1496020340388666,5500.0,13825.0,277.5,277.10725938231093,696.5468838109906,13.981320814289324,6.1,6.1,0.0,0.607483923790719,15.187098094767975,0.48598713903257523
DE4,FM01_PSA,0.0,0.0,0.0,14.288461538461538,35.86642618666163,0.7192654882733363,0.7148971537283341,1.7945113213365986,0.03598713892027548,14.2,16.1,0.06333333333333341,495.9352,1078.12,19.406159999999996
DE4,FM02_TSA,0.0,0.0,0.0,14.288461538461538,16.139891783997733,0.061714341517873125,0.7148971537283341,0.8075300946014694,0.0030877646957711774,14.2,16.1,0.06333333333333341,495.9352,1078.12,19.406159999999996
DE4,FM03_Beech,3.661123529706163,4.695141952205613,0.03446728074998168,5832.288461538462,7479.513327246766,54.90749552361012,1122.244149464893,3705.791630932296,86.11824938224677,3.8,6.6,0.09333333333333335,7.056932065516815,7.056932065516815,0.0
DE4,FM04_DouglasFir,2.272816046233189,2.914732016478011,0.02139719900816073,1654.2884615384614,2121.5124520647605,15.574133017543303,913.3148253542612,3437.8539809954955,84.15130518804116,9.6,10.9,0.043333333333333376,1.0598438122480975,1.0598438122480975,0.0
DE4,FM05_Oak,3.517015760083259,4.510333537710629,0.03311059258757899,4905.288461538462,6290.69886786579,46.18034687757759,1075.8752722148215,3646.326699173777,85.68171423196517,1.1,5.2,0.13666666666666666,24.11980532664553,24.11980532664553,0.0
DE4,FM06_ScotPine,1.3093730582923306,1.6791819033676512,0.01232696150251068,3950.288461538461,5065.976312624331,37.189595036195634,1028.105824778124,3585.0656313966624,85.23199355395128,4.8,7.3,0.08333333333333333,228.9425038915807,228.9425038915807,0.0
DE4,PC_Rewetting,42.60472499896852,107.09278602013453,2.1496020340388666,5500.0,13825.0,277.5,277.10725938231093,696.5468838109906,13.981320814289324,6.1,6.1,0.0,224.2406532697439,5606.016331743596,179.39252261579506
DE5,FM01_PSA,0.0,0.0,0.0,14.288461538461538,35.86642618666163,0.7192654882733363,0.7148971537283341,1.7945113213365986,0.03598713892027548,14.2,16.1,0.06333333333333341,1.98168,4.308000000000001,0.07754400000000002
DE5,FM02_TSA,0.0,0.0,0.0,14.288461538461538,16.139891783997733,0.061714341517873125,0.7148971537283341,0.8075300946014694,0.0030877646957711774,14.2,16.1,0.06333333333333341,1.98168,4.308000000000001,0.07754400000000002
DE5,FM03_Beech,3.661123529706163,4.695141952205613,0.03446728074998168,5832.288461538462,7479.513327246766,54.90749552361012,2408.0931628736203,4991.640644341023,86.11824938224676,3.8,6.6,0.09333333333333335,0.028198404016479,0.028198404016479,0.0
DE5,FM04_DouglasFir,2.272816046233189,2.914732016478011,0.02139719900816073,1654.2884615384614,2121.5124520647605,15.574133017543303,2199.163838762988,4723.702994404222,84.15130518804115,9.6,10.9,0.043333333333333376,0.0036192346030272,0.0036192346030272,0.0
DE5,FM05_Oak,3.517015760083259,4.510333537710629,0.03311059258757899,4905.288461538462,6290.69886786579,46.18034687757759,2361.7242856235484,4932.175712582504,85.68171423196517,1.1,5.2,0.13666666666666666,0.0465492866023354,0.0465492866023354,0.0
DE5,FM06_ScotPine,1.3093730582923306,1.6791819033676512,0.01232696150251068,3950.288461538461,5065.976312624331,37.189595036195634,2313.9548381868512,4870.91464480539,85.23199355395127,4.8,7.3,0.08333333333333333,0.023684117028812,0.023684117028812,0.0
DE5,PC_Rewetting,42.60472499896852,107.09278602013453,2.1496020340388666,5500.0,13825.0,277.5,277.10725938231093,696.5468838109906,13.981320814289324,6.1,6.1,0.0,5.708622432980963,142.7155608245241,4.56689794638477
DE6,FM01_PSA,0.0,0.0,0.0,14.288461538461538,35.86642618666163,0.7192654882733363,0.7148971537283341,1.7945113213365986,0.03598713892027548,14.2,16.1,0.06333333333333341,10.183112,22.1372,0.3984696
DE6,FM02_TSA,0.0,0.0,0.0,14.288461538461538,16.139891783997733,0.061714341517873125,0.7148971537283341,0.8075300946014694,0.0030877646957711774,14.2,16.1,0.06333333333333341,10.183112,22.1372,0.3984696
DE6,FM03_Beech,3.661123529706163,4.695141952205613,0.03446728074998168,5832.288461538462,7479.513327246766,54.90749552361012,2408.0931628736203,4991.640644341023,86.11824938224676,3.8,6.6,0.09333333333333335,0.1449010467487466,0.1449010467487466,0.0
DE6,FM04_DouglasFir,2.272816046233189,2.914732016478011,0.02139719900816073,1654.2884615384614,2121.5124520647605,15.574133017543303,2199.163838762988,4723.702994404222,84.15130518804115,9.6,10.9,0.043333333333333376,0.0173936773863686,0.0173936773863686,0.0
DE6,FM05_Oak,3.517015760083259,4.510333537710629,0.03311059258757899,4905.288461538462,6290.69886786579,46.18034687757759,2361.7242856235484,4932.175712582504,85.68171423196517,1.1,5.2,0.13666666666666666,0.2025730984120054,0.2025730984120054,0.0
