year,techAgri,r,capAgri
2029,Agri05_Agroforestry,DE5,776.162
2029,Agri05_Agroforestry,DE6,364.9787701412355
2029,Agri05_Agroforestry,DE7,3279.9240077544887
2029,Agri05_Agroforestry,DE8,11114.438197935937
2029,Agri05_Agroforestry,DE9,14396.609817422013
2029,Agri05_Agroforestry,DEA,11476.31898441497
2029,Agri05_Agroforestry,DEB,7163.352150681836
2029,Agri05_Agroforestry,DEC,3458.3510000000006
2029,Agri05_Agroforestry,DEE,8357.043913997162
2029,Agri05_Agroforestry,DED,7497.00652190301
2029,Agri05_Agroforestry,DEF,2660.1117861337966
2029,Agri05_Agroforestry,DEG,2127.1752176119157
2029,Agri06_Biochar,DE1,0.0
2029,Agri06_Biochar,DE2,0.0
2029,Agri06_Biochar,DE3,0.0
2029,Agri06_Biochar,DE4,0.0
2029,Agri06_Biochar,DE5,0.0
2029,Agri06_Biochar,DE6,0.0
2029,Agri06_Biochar,DE7,0.0
2029,Agri06_Biochar,DE8,0.0
2029,Agri06_Biochar,DE9,0.0
2029,Agri06_Biochar,DEA,0.0
2029,Agri06_Biochar,DEB,0.0
2029,Agri06_Biochar,DEC,0.0
2029,Agri06_Biochar,DEE,0.0
2029,Agri06_Biochar,DED,0.0
2029,Agri06_Biochar,DEF,0.0
2029,Agri06_Biochar,DEG,0.0
2030,Agri01_AGC,DE1,64700.87113827761
2030,Agri01_AGC,DE2,116781.2752594858
2030,Agri01_AGC,DE3,0.0
2030,Agri01_AGC,DE4,53604.17014960226
2030,Agri01_AGC,DE5,0.0
2030,Agri01_AGC,DE6,642.4102395880691
2030,Agri01_AGC,DE7,27838.45666854715
2030,Agri01_AGC,DE8,61527.94624154836
2030,Agri01_AGC,DE9,93515.88119448573
2030,Agri01_AGC,DEA,58939.9978996913
2030,Agri01_AGC,DEB,32270.437430809536
2030,Agri01_AGC,DEC,3110.0690405884066
2030,Agri01_AGC,DEE,43932.48652089489
2030,Agri01_AGC,DED,36030.120781022604
2030,Agri01_AGC,DEF,26009.036956162417
2030,Agri01_AGC,DEG,20794.49556722414
2030,Agri02_OFC,DE1,0.0
2030,Agri02_OFC,DE2,0.0
2030,Agri02_OFC,DE3,0.0
2030,Agri02_OFC,DE4,0.0
2030,Agri02_OFC,DE5,0.0
2030,Agri02_OFC,DE6,0.0
2030,Agri02_OFC,DE7,0.0
2030,Agri02_OFC,DE8,0.0
2030,Agri02_OFC,DE9,0.0
2030,Agri02_OFC,DEA,0.0
2030,Agri02_OFC,DEB,0.0
2030,Agri02_OFC,DEC,0.0
2030,Agri02_OFC,DEE,0.0
2030,Agri02_OFC,DED,0.0
2030,Agri02_OFC,DEF,0.0
2030,Agri02_OFC,DEG,0.0
2030,Agri03_No-till,DE1,0.0
2030,Agri03_No-till,DE2,0.0
2030,Agri03_No-till,DE3,0.0
2030,Agri03_No-till,DE4,0.0
2030,Agri03_No-till,DE5,0.0
2030,Agri03_No-till,DE6,0.0
2030,Agri03_No-till,DE7,0.0
2030,Agri03_No-till,DE8,0.0
2030,Agri03_No-till,DE9,0.0
2030,Agri03_No-till,DEA,0.0
2030,Agri03_No-till,DEB,0.0
2030,Agri03_No-till,DEC,0.0
2030,Agri03_No-till,DEE,0.0
2030,Agri03_No-till,DED,0.0
2030,Agri03_No-till,DEF,0.0
2030,Agri03_No-till,DEG,0.0
2030,Agri04_toGrassland,DE1,436.8339070482437
2030,Agri04_toGrassland,DE2,788.45956544621
2030,Agri04_toGrassland,DE3,139.55070695828778
2030,Agri04_toGrassland,DE4,405.3563803597109
2030,Agri04_toGrassland,DE5,65.92169652344155
2030,Agri04_toGrassland,DE6,9.177359351348919
2030,Agri04_toGrassland,DE7,187.9539112653502
2030,Agri04_toGrassland,DE8,420.75843546400984
2030,Agri04_toGrassland,DE9,673.7202023148332
2030,Agri04_toGrassland,DEA,448.6491169243033
2030,Agri04_toGrassland,DEB,250.07684446442337
2030,Agri04_toGrassland,DEC,110.49833253796162
2030,Agri04_toGrassland,DEE,334.97696338783794
2030,Agri04_toGrassland,DED,272.88119489796924
2030,Agri04_toGrassland,DEF,204.8639403222586
2030,Agri04_toGrassland,DEG,163.78973957287224
2030,Agri05_Agroforestry,DE1,13614.160857383864
2030,Agri05_Agroforestry,DE2,18585.93374008441
2030,Agri05_Agroforestry,DE3,94.54500000000002
2030,Agri05_Agroforestry,DE4,13681.0962710746
2030,Agri05_Agroforestry,DE5,776.162
2030,Agri05_Agroforestry,DE6,449.56328751274884
2030,Agri05_Agroforestry,DE7,3751.5853628741766
2030,Agri05_Agroforestry,DE8,13303.840070987528
2030,Agri05_Agroforestry,DE9,16880.565553760815
2030,Agri05_Agroforestry,DEA,13698.19733830442
2030,Agri05_Agroforestry,DEB,8632.16021093136
2030,Agri05_Agroforestry,DEC,3458.3510000000006
2030,Agri05_Agroforestry,DEE,9952.393677428281
2030,Agri05_Agroforestry,DED,9003.718573216633
2030,Agri05_Agroforestry,DEF,2899.2630181082045
2030,Agri05_Agroforestry,DEG,2318.4988088215396
2030,Agri06_Biochar,DE1,0.0
2030,Agri06_Biochar,DE2,0.0
2030,Agri06_Biochar,DE3,0.0
2030,Agri06_Biochar,DE4,0.0
2030,Agri06_Biochar,DE5,0.0
